Nombre	Descripcion	Latitud	Longitud	Tipo	Clase_vial	Nombre_vial	Numero_vial	Codigo_postal
ZARA (Preciados)	Situada en la calle comercial más cara de Madrid y una de las más transitadas de la ciudad, la calle Preciados, esta tienda de la conocida firma española del grupo Inditex ocupa un edificio de 6 plantas y un espacio aproximado a los 4000 m2. En ella se pueden encontrar las colecciones de señora, caballero y niño.La tienda fue reformada completamente en 2019, e incorpora las últimas tecnologías aplicadas a la venta para mejorar la experiencia del cliente.	40.418296300000	-3.704703900000	Tiendas	Calle	de Preciados	 18	28013
Calzados Ferrocarril	Situada en el corazón del barrio de La Latina, esta tienda se encuentra especializada en calzados cómodos y pies delicados. Desde 1870, Calzados Ferrocarril ofrece todo tipo de zapatos para mujer y hombre: ortopédicos, anatómicos, de vestir, tallas especiales, para trabajar o para estar en casa. Además de este local, la empresa cuenta con otras dos tiendas en las calles Magdalena, 22 y Bravo Murillo, 319.	40.410060800000	-3.709526200000	Tiendas	Calle	de Toledo	 62	28005
La Antigua	Esta boutique vintage fue fundada en 2010 por Lady Desidia, Lucetemas y Silvia Calles´Closet, tres diseñadoras de moda, bisutería y complementos textiles, en la calle Pez. Posteriormente, se trasladaron a su actual ubicación en la Corredera Baja de San Pablo, desde donde ofrecen sus originales creaciones y las de otros diseñadores.En la tienda se pueden encontrar desde vestidos hasta ilustraciones, pasando por zapatos y todo tipo de complementos. Además, a menudo organizan talleres de diversas manualidades creativas.	40.423157900000	-3.702999600000	Tiendas	Calle	Baja de San Pablo	 45	28004
Lemoniez	"El diseñador vasco Fernando Lemoniez tiene esta boutique entre el barrio de Chueca y Salesas, dedicada a la moda femenina, tanto para mujeres como para niñas. Fundada en 1997, la firma Lemoniez y, posteriormente, su versión infantil, Señorita Lemoniez, destacan por sus diseños creados para la mujer real, en los que fusiona la elegancia y la comodidad.El modisto creó su primera tienda en 1985, en la que vendía sus propias colecciones. Poco después, en 1991, se asocia con el diseñador Miguel Palacio y conjuntamente presentan sus diseños en la Pasarela Cibeles bajo la firma Palacio & Lemoniez. Ocho años después, comienza a presentar sus creaciones individualmente.Sus diseños siempre han gozado de gran popularidad, siendo uno de los modistos españoles más destacados. Su primer gran éxito fue en 1992 cuando se le otorgó el premio ""T"" de Telva al mejor diseñador nacional. Una distinción que volvió a recibir cinco años después. "	40.425355500000	-3.696200000000	Tiendas	Calle	de Fernando VI	 11	28008
Tienda oficial de Metro de Madrid	Metro de Madrid cuenta en la estación de Sol con un Centro de Atención al Cliente que ejerce también como tienda física de los productos oficiales de Metro, en la que poder adquirir diferentes artículos de regalo con diseños relacionados con el suburbano madrileño. En ella se pueden encontrar, entre otros muchos artículos, camisetas, bolsas, tazas, bolígrafos, tarjeteras, llaveros, toallas, artículos de cocina o abanicos.Metro dispone de otra tienda en el Centro de Atención al Cliente de la estación de metro de Plaza de Castilla, situada en el Paseo de la Castellana, 189.	40.417284000000	-3.703415500000	Tiendas	Calle	Puerta del Sol	 12	28013
Tienda Oficial del Rayo Vallecano	Inaugurada en 2015, la tienda oficial del Rayo Vallecano se encuentra situada en el exterior del Estadio de Vallecas, junto a la parada de metro de Portazgo. En ella se pueden encontrar las distintas equipaciones de los equipos del Rayo Vallecano, así como mochilas y otros complementos con el escudo del equipo.	40.392585400000	-3.658604700000	Tiendas	Calle	de la Albufera	 114	28018
Gritos de Madrid	Fundada en 1985 por el ceramista Eduardo Fernández, esta tienda está especializada en confecciones heráldicas sobre diferentes soportes (papel, azulejo, tazas…), el coleccionismo de dedales y miniaturas, souvenirs «diferentes» y productos personalizados.La tienda se encuentra situada en plena Plaza Mayor, en el Portal de Paños, frente a la Casa de la Panadería, que es parte de lo que conformaba la antigua tienda de telas Pañerías Bustillo, que abrió en 1790. El interior del local mantiene elementos inalterados desde el siglo XIX con techos de vigas de madera y pared de ladrillo rojo visto. En sus vitrinas y mostradores de estilo clásico se pueden observar los diferentes productos que comercializan.Cuenta también con tienda online, en la web www.gritosdemadrid.com	40.414895200000	-3.706899300000	Tiendas	Calle	Mayor	 6	28005
Taschen Store Madrid	La famosa editorial alemana Taschen cuenta en Madrid con esta tienda situada en la zona de Salesas, al lado de Chueca. En ella se puede disfrutar de todo su catálogo. La librería acoge diversas actividades culturales, como firmas de artistas, presentaciones de libros y todo tipo de eventos relacionados con la cultura.El local se divide en dos zonas bien definidas y diferenciadas. Por un lado, el espacio principal, donde se exhibe todo el catálogo de la editorial. Al fondo, en la parte posterior, se encuentra otro espacio que tiene la atmósfera de una galería, con todas las ediciones de coleccionistas y de arte.Además de en español, en la librería se pueden encontrar versiones en inglés de algunos de los libros, así como ediciones plurilingües en español, italiano y portugués y alemán, francés e inglés.Entre los muebles que se han utilizado para el interiorismo único de esta tienda, destaca la mesa Superellipse de Bruno Mathsson & Piet Hein, que preside la entrada. Está iluminada por un candelabro GUBI de 16 lámparas de Bonderub, Claus and Torsten Thorup Fog & Morup (Dinamarca, 1968), y se rodea de las estanterías centenarias originales de la tienda. Detrás, en la galería de arte, destaca un candelabro multicolor de vidrio soplado con ocho lámparas diseño de Gio Ponti (1946) sobre una pequeña mesa de madera con sus dos sillones a juego, originales del bar Vendôme del Ritz de París.	40.422747900000	-3.695540900000	Tiendas	Calle	del Barquillo	 30	28004
Fnac (Preciados)	Inaugurada en diciembre de 1993, esta mega tienda del grupo francés Fnac es un referente y punto de encuentro de la programación cultural y del consumo de ocio, cultura y tecnología de la ciudad. Considerada su buque insignia en España, en ella se pueden adquirir todo tipo de productos de imagen y sonido, libros, música, entradas para espectáculos, cine, videojuegos y nuevas tecnologías, contando siempre con el asesoramiento cualificado de su personal.Fnac es, además, la primera empresa del sector de la distribución que comenzó a ofertar actividades culturales y de apoyo a la creación artística de manera gratuita. Así, en su tienda de la calle Preciados cuenta con el espacio Fórum Fnac, en el que se celebran todo tipo de eventos, desde conciertos a firmas de libros, pasando por conferencias, exposiciones, talleres, proyecciones o actividades infantiles.Además de sus actividades diarias, la tienda participa de manera activa en las citas más destacadas del mundo de la cultura, como el Día del Libro, PhotoEspaña o el Día de la Música, entre otros.	40.419027400000	-3.705253700000	Tiendas	Calle	de Preciados	 28	28013
X - Madrid	Alcorcón acoge este novedoso espacio que rompe con el concepto de centro comercial tradicional. Diseñado con una estética urbana y futurista, X-Madrid reinventa la experiencia de ocio y compras, con una gran oferta de actividades deportivas, tiendas y propuestas gastronómicas que transitan entre la comida norteamericana y la oriental.En sus 47 424 m2, el centro cuenta con una decoración que fusiona la estética industrial con la escandinava, con una gran presencia del cemento y la madera. En sus tres plantas se distribuyen varias tiendas vinculadas a la moda urbana, muchas de ellas efímeras, restaurantes, los multicines Ocine Urban, con 9 salas Premium y 2 salas Urban (son los primeros que cuentan con proyectores Full Láser RBG 4K en España), y varios espacios para disfrutar del ocio, como son Climbat, referente mundial en el mundo de la escalada, con una pared indoor de más de 15 metros; Elite Gaming y VR Soft para los amantes del gaming y la realidad virtual; Ongravity, con más de 2.500m2 de espacio indoor y outdoor, la mayor zona de Skate y Freestyle en España; Citywave Madrid, con una ola artificial nunca antes vista en España, para disfrute de los amantes del surf; y Ozone y su bolera de última generación.Entre las tiendas se encuentra Callejón Madriagon, la segunda de España dedicada al universo del personaje de J.K. Rowling, Harry Potter. En sus más de 200 m2 se puede encontrar merchandising oficial y productos oficiales tanto de Harry Potter como de Animales fantásticos.Además, la oferta se completa con la cadena francesa Fitness Park, que cuenta con su primer gimnasio en nuestro país, un espacio para practicar buceo y apnea, Marepolis,  y con un amplio parking con más de 1 800 plazas, 50 de ellas para vehículos eléctricos.	40.340566539764	-3.847682476044	Tiendas	Calle	Oslo	 53	28922
Uniqlo	No disponible	40.425083500000	-3.686966900000	Tiendas	Calle	de Goya	 6 - 8	28001
Tienda del Museo del Prado	Este espacio situado dentro del museo cuenta con una gran variedad de publicaciones de la propia pinacoteca, así como libros y publicaciones relacionadas con su historia y sus colecciones, productos oficiales y exclusivos, como postales, posters y una amplia gama de objetos y recuerdos inspirados en la colección del Prado.También se pueden conseguir impresiones a la carta de alta calidad de las reproducciones oficiales del museo.El Museo del Prado cuenta también con una tienda online en la que poder adquirir todos los artículos de la tienda física.	40.413790125194	-3.692135810852	Tiendas	Calle	del Prado s/n	0	28014
Cuadros Guapos	El barrio de Embajadores acoge esta tienda especializada en la venta de cuadros exclusivos y de gran calidad. Al disponer de licencia oficial para reproducir cuadros, cuenta con un amplio catálogo de obras famosas en distintos formatos, perfectos para los amantes del arte. Además, dispone en exclusividad de la obra de algunos pintores contemporáneos.Aparte de sus catálogos, Cuadros Guapos realiza obras personalizadas a partir de fotos personales o diseños gráficos de los clientes, en madera y sin marcos, así como láminas a medida en papel grueso.Además de en la tienda, los cuadros se pueden comprar online a través de su web oficial, enviando a domicilio las obras adquiridas.	40.407071900000	-3.708302100000	Tiendas	Calle	de Carlos Arniches	 32	28005
El Moderno - Concept Store	Ubicada en un amplio local de Malasaña, se encuentra esta tienda ecléctica en la que se pueden encontrar una gran variedad de artículos, desde objetos de decoración a mobiliario, obras de arte,  joyería, artículos de papelería, libros infantiles, juguetes, regalos o souvenirs, entre otros, elaborados de forma artesana.Esta concept store se dedica principalmente a la decoración y el pequeño mobiliario, a diferencia del resto de tiendas que hay a su alrededor, más centradas en la moda y los complementos. Muchos de sus productos han sido diseñados y creados por marcas nuevas y diseñadores jóvenes, artistas locales de Malasaña, así como cuentan con una selección de artículos procedentes de distintos países europeos.El local dispone también en su planta baja de una sala de exposiciones, donde se pueden encontrar todo tipo de propuestas artísticas, así como se pueden celebrar eventos como presentaciones, talleres, proyecciones, showrooms o actividades para niños.	40.422362800000	-3.704347100000	Tiendas	Calle	Baja de San Pablo	 19	28004
Walk with me	Situada en el corazón del Barrio de las Letras, se encuentra esta tienda de accesorios de viaje de diseño y ecológicos, que se basan en la funcionalidad. Portalibretas, carpetas, estuches para el iPad, tarjeteros, mochilas o bolsos re-formateables en clutch o riñonera son algunos de los productos que se pueden adquirir.Sus diseños están elaborados con fibras de cuero reciclado y látex natural, así como con algodón orgánico, basados en una filosofía ecológica que busca aunar la sostenibilidad y la funcionalidad. Estéticamente destacan por sus líneas sencillas y formas geométricas.Entre sus piezas se encuentran también productos de la firma Alegría, con bolsos y toallas diseñadas por la artista Tatiana Boyko, así como sombreros de paja o camisas que llegan desde el Caribe. Sin olvidar su otra faceta, la editorial, con una gran variedad de guías de viaje ilustradas y mapas.Walk with me cuenta con otra tienda en la calle Amparo, 33, en Lavapiés.	40.412946800000	-3.699395700000	Tiendas	Calle	del León	 30	28014
Mobeo	Dentro de Matadero Madrid, junto a Madrid Río, se encuentra esta tienda de venta y alquiler de bicicletas que presta todo tipo de servicios relacionados con el uso de la bici y otros vehículos sostenibles. Además, es tienda autorizada Brompton, Flebi, Chimobi y Dahon, con una extensa flota de bicis plegables y eléctricas. Mobeo ofrece cursos para aprender a montar en bicicleta, tanto para adultos como niños, a través de su Bici – Escuela, así como para conocer el ciclismo urbano. También disponen de rutas guiadas por Madrid en bicicleta.Además de este local, cuentan con otro en el Centro Comercial Plaza Río 2, próximo a Matadero Madrid, donde se venden todas las novedades y lanzamientos de gadgets y bicis.  	40.391444896631	-3.696872591972	Tiendas	Calle	de la Chopera	 14	28045
Diverbikes	Frente al parque de El Retiro se encuentra esta tienda en la que se pueden comprar y alquilar bicicletas de todo tipo, así como otros vehículos como karts, patinetes, triciclos o tractores de pedales. Cuenta con precios especiales para celebración de cumpleaños, grupos y, de lunes a viernes, para mayores.	40.421302909704	-3.679620623589	Tiendas	Calle	de Menéndez Pelayo	 9	28009
BiciRetiro	Situada frente al parque de El Retiro, esta tienda - taller vende todo tipo de bicicletas (urbanas, plegables, eléctricas, infantiles), así como sus accesorios. También alquila bicicletas, tándem, hoverboard y longboards.Como servicios complementarios, cuenta con rutas guiadas en bicicleta por Madrid, clases para niños y adultos y celebración de cumpleaños, comuniones, despedidos de soltero/a, eventos para empresas… 	40.416465336266	-3.677877187729	Tiendas	Calle	de Menéndez Pelayo	 51	28009
Lola Casademunt	Desde 1981, la firma catalana ofrece diseños femeninos, sofisticados, llenos de vitalidad y autentidad. En su tienda de la calle Goya se pueden adquirir prendas de vestir, complementos, bisutería y bolsos.Lola Casademunt comenzó su andadura en Cardedeu (Barcelona), diseñando complementos artesanales para el pelo y, tras conseguir vender sus accesorios en algunas tiendas de Barcelona, decidió ampliar su gama de productos hasta llegar, a día de hoy, a diseñar colecciones completas de moda para mujeres.La firma cuenta con otra tienda en la calle Lagasca, 72.	40.424721000000	-3.678982400000	Tiendas	Calle	de Goya	 48	28001
Piedad de Diego	La diseñadora Piedad de Diego, especializada en confeccionar prendas con pieles, ofrece en esta tienda - taller del Barrio de Salamanca creaciones actuales, rompedoras, cosmopolitas y urbanas, para mujeres de hoy que disfrutan con diseños alejados de los convencionalismos. La colección también incluye una selección de piezas para hombres, tanto convencionales como más atrevidos.Piedad de Diego comenzó en 1985 con una pequeña tienda en Madrid y, dos años más tarde, abrió una segunda peletería, con taller propio, en la que ofrece creaciones con todo tipo de prendas de piel, desde piel vuelta y cuero hasta visón, chinchilla o martas cibelinas. Además, realiza arreglos y transformaciones de prendas de piel para adaptarlas a la moda actual.	40.430932800000	-3.684683900000	Tiendas	Calle	de Lagasca	 90	28006
The Concrete Company Madrid	El diseñador Fernando García de la Calera (Madrid, 1983) ofrece desde su tienda del Barrio de las Letras prendas con cortes clásicos y con tejidos normalmente asociados al workwear, aportando un toque relajado a un estilo elegante. Especializado en la personalización de vaqueros, el diseñador destaca por la calidad de sus diseños.En su tienda – taller, García de la Calera ofrece diseños exclusivos creados allí mismo o en colaboración con pequeños productores españoles, como es el caso de los productos de punto y el calzado. Todos ellos fabricados con materiales de calidad traídos de todo el mundo, algunos procedentes de stocks antiguos o artesanales, lo que confiere a sus prendas el carácter de piezas de edición limitada.	40.412088700000	-3.694844000000	Tiendas	Calle	de San Pedro	 10	28014
El Señorito	Cerca de la Plaza del Dos de Mayo, en Malasaña, se encuentra este establecimiento pensado para el hombre actual, en el que el cliente puede cortarse el pelo, arreglarse la barba y adquirir alguna de las originales prendas o complementos que venden en su tienda, también disponibles online.	40.426432600000	-3.705853100000	Tiendas	Calle	de la Palma	 49	28004
Casa 28	En un local que desde 1912 tiene licencia de carnicería, se encuentra este establecimiento que es charcutería, carnicería y barra de degustación, en el que se pueden adquirir carnes y embutidos de gran calidad, así como degustarlos allí mismo. Los fines de semana sirven bocadillos hasta altas horas de la madrugada.Casa 28 mantiene su antigua fachada, así como parte de sus elementos iniciales, como los ganchos en los que se secaban las piezas de carne o los azulejos blancos, y en una vitrina se pueden observar cuchillos de otras épocas.En su mostrador se exponen y se venden piezas como la cecina de buey Premium de El Capricho, así como productos ibéricos de Carrasco Guijuelo y conservas de pescado, también Premium. En las mesas altas dispuestas a lo largo de la tienda se puede disfrutar de entrantes y diversos platos con sus carnes como protagonistas.	40.425467600000	-3.703767400000	Tiendas	Calle	del Espíritu Santo	 28	28004
Espartería Juan Sanchez	El barrio de La Latina acoge esta tienda de artesanía especializada en productos típicos españoles realizados con esparto que, desde 1927 (en su antigua ubicación de la calle de la Cava Baja), lleva ofreciendo estas piezas artesanales, muchas fabricadas también con barro o madera, desde bastones a las tradicionales huchas de cerditos, pasando por barricas para el vino o todo tipo de instrumentos rurales.Esta espartería es de las pocas tiendas artesanas que quedan en Madrid.  En su intento de adaptarse a los nuevos tiempos, también trabajan con nuevos materiales y objetos, como varas de fibra de vidrio o palos de kali para artes marciales.Además de los productos de su catálogo, la espartería también realiza tareas de reparación de sillas e instalación de limpiabarros y persianas de esparto.	40.409932324405	-3.710769116879	Tiendas	Calle	del Mediodía Grande	 3	28005
Aristocrazy	Desde 2010 esta firma de joyería, perteneciente a la familia Suárez (pioneros en la alta joyería en España), ofrece piezas de joyería de calidad, exclusivas y de diseño, que sirven como complemento de moda y que están concebidas para incluirse en los circuitos de compras de las principales ciudades, con unos precios asequibles y siempre pendientes de las últimas tendencias.Las joyas son elaboradas con materiales nobles, como el oro de 18kts, plata de ley y piedras preciosas naturales, incorporando, además, la plata de ley recubierta de oro de 18kts.En Madrid la firma dispone de dos tiendas más en las calles Goya, 6-8 y Serrano, 42.	40.420196200000	-3.701359500000	Tiendas	Calle	Gran Vía	 26	28013
Los Artistas del Barrio	El colectivo Los Artistas del Barrio cuenta con esta tienda física entre el barrio de Lavapiés y La Latina, en la que se pueden adquirir todo tipo de creaciones, desde cuadros, esculturas o joyas, a camisetas, libros, lámparas o juguetes de madera y sensoriales (Waldorf, Montessori), entre otros.Los artistas que venden sus obras en la tienda son Moderna de Pueblo, Rafael Bertone, Martina Billi, Gimena Caram, Crudo, Carlotta Escribano, Calle, Eponine Franckx, Isis Gayo, Diego Ingold, Le frère y Tamara Lloyd-Cox.El proyecto de Los Artistas del Barrio busca trascender la fronteras del arte institucionalizado, recluido en museos y galerías, y devolverlo a su fuente original, las casas de los propios artistas o sus talleres, permitiendo conocer al espectador la obra desde su comienzo, pudiendo dialogar con el creador.	40.410366400000	-3.706437500000	Tiendas	Calle	de Embajadores	 7	28012
N2 Lab	Los apasionados de los helados no pueden dejar pasar esta innovadora heladería de Chueca que ofrece la posibilidad de probar los nitrolados, helados hechos al momento con nitrógeno líquido. Se pueden personalizar con diferentes toppings añadidos dentro del propio helado o por encima del mismo.El pequeño local está decorado como si de un laboratorio se tratase, con botes de ensayo, probetas, explicaciones sobre el nitrógeno y una tabla periódica a modo de carta.La carta se compone de helados creados con nitrógeno a -196ºC, lo que les confiere una mayor cremosidad. Hay 7 sabores distintos, que irán cambiando en función de la temporada. Todos son sin gluten, algunos son veganos y aptos para intolerantes a la lactosa. La oferta se completa con Nitro Shakes, Nitro Waffles, Bolas de Dragón y piruletas nitro, además de cafés, tés y chocolate caliente.	40.423197000000	-3.697998200000	Tiendas	Calle	de Gravina	 5	28004
