Nombre	Descripcion	Latitud	Longitud	Tipo	Clase_vial	Nombre_vial	Numero_vial	Codigo_postal
Dani Brasserie	El chef malagueño Dani García, cuya trayectoria profesional ha sido reconocida con tres estrellas Michelin, lidera este restaurante situado en la séptima planta del lujoso hotel Four Seasons, en el nuevo Complejo Canalejas. Desde esta azotea se podrá disfrutar del mejor skyline madrileño junto a una propuesta gastronómica que supone una visión global de la cocina del afamado chef.El restaurante cuenta con entrada propia desde la calle Sevilla, desde la que acceder directamente a la azotea del hotel.  El espacio ha sido diseñado por el aclamado estudio sueco de Martin Brudnizki, en el que se fusiona un ambiente relajado con la sofisticación y el exotismo. La decoración es de estilo colonial, con la predominación de tonos verdes, amarillos y con toques rojos que aportan calidez.  La carta de Dani es extensa, adaptada a todos los gustos y ha sido diseñada personalmente por el chef, en la que se mezclan sus platos icónicos con otras elaboraciones creadas específicamente para este restaurante. Se trata de una cocina de contraste, que ofrece desde clásicos reinventados como Dani’s Tortilla, a principales elaborados con los mejores productos del mar y del campo, como el solomillo de atún o la Dani’s Hamburguesa Rossini. También cuenta con una sección exclusivamente vegetal.La bodega de Dani Brasserie es otro de los aspectos destacados. Con el prestigioso sumiller Agustín Trapero al frente, dispone de más de 400 referencias, añadas especiales y vinos exclusivos de autor, con vinos blancos y tintos de las principales denominaciones de origen españolas, cosechas tardías, champagnes, cavas, rosados y una exquisita selección de vinos de Jerez.	40.417282173411	-3.700249493122	Restaurantes	Calle	de Sevilla	 3	28014
Bloom	Salvador Bachiller amplía el número de sus restaurantes con este espacio situado dentro de la tienda de Alberto Aguilera, pero con entrada independiente.Se trata de un espacio de estética romántica y decorado con flores en cada rincón de local. En cuanto a su propuesta gastronómica podemos encontrar desde platos internacionales, como unos yakisoba noodles, otros más healthy como el gazpacho de fruta hasta estupendos dulces como churros o crepes, además de una extensa carta de cócteles.	40.430461000000	-3.712922800000	Restaurantes	Calle	de Alberto Aguilera	 54	28015
La Venencia	Esta antigua taberna situada en el Barrio de las Letras, muy próxima a la Puerta del Sol, está especializada en vinos de Jerez y manzanillas.Su interior, un pasillo largo de techos altos, maderas oscuras y toneles, recuerda a los viejos ambientes de tertulia de mediados del siglo XX. Los vinos se suelen acompañar de un platito de mojama, aceitunas, anchoas o encurtidos, al estilo más clásico de las tabernas de Madrid.	40.415835700000	-3.699563300000	Restaurantes	Calle	de Echegaray	 7	28014
Gran Vía 55	Situado en el corazón de la Gran Vía, entre Callao y Plaza de España, este gran espacio dedicado a la gastronomía, perteneciente al grupo de restauración Grupo con Fuego, alberga cuatro conceptos gastronómicos diferentes en más de 1300 metros cuadrados de superficie, en los que conviven una oferta basada en productos de calidad y un ambiente singular y original que recuerda al Madrid de finales del siglo XIX.Junto al Teatro Lope de Vega, este complejo distribuido en cuatro plantas se abre al público con un impresionante vestíbulo al que se llega cruzando la monumental puerta de acceso de hierro forjado. En él, en un espacio de estilo arquitectónico propio del Romanticismo, adornado con exuberante vegetación, se encuentra La Salumeria de Ôven Mozzarella, donde el cliente puede degustar embutidos y quesos como si se estuviese en un mercado tradicional italiano, mientras  espera a ser atendido.Gran Vía 55 presenta cuatro propuestas gastronómicas diferentes:En la planta baja, el espacio se divide en dos ambientes:  a la derecha, Steakburger, un templo para los amantes de la carne y hamburguesas cocinadas en parrillas con carbón de encina, que rememora a los antiguos cines de la Gran Vía.A la izquierda, el italiano Ôven Mozzarella, que en un entorno que recuerda los antiguos teatros de la Gran Vía, presenta una cocina italiana elaborada con mimo y productos 100% frescos y naturales.También en la planta baja se encuentra El Clandestino, un espacio íntimo con una gran barra para poder disfrutar de cócteles y copas de última hora. Acoge eventos privados.En la planta más alta de Gran Vía 55, desde finales del verano de 2020, se podrá degustar la opción más saludable en The Roastery, destinado a desayunos, brunchs y meriendas con cafés especiales de todo el mundo y alta pastelería. 	40.421550000000	-3.708628600000	Restaurantes	Calle	Gran Vía 	 55	28013
Bodega de La Ardosa	En 1892, Rafael Fernández abrió varias tabernas con el nombre de La Ardosa, en recuerdo del pueblo del mismo nombre de la provincia de Toledo. La de Malasaña conserva todavía elementos de su decoración original, como el rótulo de cristal grabado, el zócalo de azulejos y el ventilador.La Ardosa se ha convertido en un lugar único donde, durante estos años, han ido enseñando a muchos aficionados a degustar cerveza de forma diferente y a muchos camareros a darle importancia a la forma de servirla.Ofrecen una gran variedad de cervezas irlandesas a precios muy asequibles, vermouth de grifo, cervezas rubias, buenos vinos de la Ribera y de Rioja. Para picar ofrecen canapés variados, salmorejo, salazones, cecina de León o jamón de pato, pero, sobre todo, destaca su tortilla de patatas, la especialidad de la casa y una de las mejores de toda la ciudad. 	40.423755700000	-3.701810100000	Restaurantes	Calle	de Colón	 13	28004
Casa Julio	Esta concurrida taberna de Malasaña, que fue fundada en 1921 y es especialmente conocida por sus deliciosas croquetas, adquirió gran fama después de que el grupo irlandés U2 la visitara hace años y realizara en su interior una sesión fotográfica.Tras una tradicional fachada roja, típica de las antiguas tabernas de Madrid, se esconde un pequeño local con barra y pocas mesas, donde se sirve una cocina casera. Las croquetas son la especialidad de la casa y se ofrecen de diferentes rellenos: de espinacas, de pasas y gorgonzola, de picadillo o las clásicas de jamón. 	40.424329700000	-3.703752500000	Restaurantes	Calle	de la Madera	 37	28004
Casa Camacho	Enmarcado en uno de los barrios más populares de Madrid, Malasaña, Casa Camacho lleva desde la década de 1920 sirviendo tapas, vermú de grifo, cañas y vinos a precios asequibles a una clientela variopinta. Su decoración permanece casi intacta a la de sus comienzos, con la grifería auténtica de las típicas tascas madrileñas.Entre sus propuestas destacan los “yayos”, una elaboración propia que mezcla casera, vermú y ginebra, que pueden acompañarse de tapas y raciones como patatas bravas, boquerones, anchoas, berenjenas de Almagro, bonito en escabeche, callos a la madrileña, o bocadillos de jamón, tortilla o mejillones, entre otros muchos.	40.425654800000	-3.703820600000	Restaurantes	Calle	de San Andrés	 4	28004
Bodegas Ricla	Fundada en 1867 muy cerca de la Plaza Mayor, lleva el nombre del pueblo aragonés de los fundadores. Dentro de un local pequeño, para permanecer de pie, se puede saborear un fantástico vermú o un chato de vino, entre el olor que despiden sus tinajas de vino.Para comer, Ricla ofrece las típicas conservas de mejillones, berberechos, anchoas, y también platos elaborados, como el bacalao en aceite, los boquerones en vinagre y la estrella de la casa: los callos a la madrileña, sin obviar la cecina de León.Como dato curioso, durante la guerra civil, la cueva, en la que se albergaban grandes tinajas de vino, era usada por los vecinos de la zona como refugio antibombas.	40.414290400000	-3.708149900000	Restaurantes	Calle	de Cuchilleros	 6	28005
Bar Santurce	Inaugurado en 1977 por Félix Lázaro, este bar familiar es toda una institución para madrileños y turistas que frecuentan la zona de El Rastro. Con una oferta gastronómica que tiene en las sardinas a la plancha su especialidad, es hoy también conocido por ser el bar donde trabaja una de las protagonistas de la serie Gigantes, de Movistar+.Santurce es una tasca de las de toda la vida, en la que poder disfrutar de una caña bien tirada o un vermú, acompañados por una gran variedad de tapas, entre las que destacan, además de las sardinas, los calamares y los pimientos. Su fama viene de su calidad, su precio y su rapidez a la hora de servir, además de la amabilidad de sus camareros.El local, que suele estar abarrotado, sobre todo los domingos por la mañana, cuando se celebra el Rastro, cuenta con una gran barra y algunas mesas, sin haber variado apenas nada su decoración desde que se inauguró.	40.409680000000	-3.707770000000	Restaurantes	Calle	de Vara del Rey	 14	28005
Bar Santos	Este pequeño y tradicional bar madrileño se encuentra situado en una de las zonas más turísticas de la ciudad, el Madrid de los Austrias, a medio camino entre Ópera y la calle Mayor. En él se puede disfrutar de una cerveza y de alguna de sus raciones en su terraza de la Plaza de Santiago.El local cuenta con cinco mesas en su interior y una decena en la terraza.Entre sus raciones destacan las alitas de pollo, su especialidad, y la tortilla de patatas. También disponen de varios bocadillos.	40.416517200000	-3.711180200000	Restaurantes	Calle	de Santiago	 2	28013
La Botijería	Situada en el corazón del Madrid de los Austrias, en la histórica plaza del Conde de Barajas, se encuentra esta taberna en la que se puede disfrutar de tapas clásicas de la cocina más castiza y de vinos procedentes de pequeños productores y de una selección de 13 bodegas centenarias de La Rioja.El local dispone de una amplia terraza exterior en la que poder relajarse y admirar el entorno medieval, acondicionada para cualquier época del año. Su interior, con el techo abovedado y de ladrillo visto, recuerda a las tabernas y bodegas de toda la vida.La Botijería cuenta con una carta compuesta por tapas de toda la vida, siendo la tortilla su principal protagonista, pudiéndose elegir desde la más clásica, de patata, a las más innovadoras, como la de calamares en su tinta. Croquetas, empanadillas o calamares son algunas de sus otras raciones, que se pueden acompañar de vinos procedentes de toda España.	40.414307500000	-3.708606000000	Restaurantes	Calle	del Conde de Barajas	 2	28005
El Sainete	Este restaurante situado en Ponzano, su segunda ubicación, ya que se ha trasladado desde el castizo barrio de La Latina, es un lugar para degustar buena gastronomía y cerveza artesanal.En este espacio la cerveza y la cocina comparten protagonismo, ya que muchas de sus propuestas se maridan con este caldo, incluso algunos de sus postres. En su carta se pueden encontrar platos tradicionales renovados y una amplia lista de cervezas craft.Además se organizan catas, tanto para principiantes como para expertos en el mundo de la cerveza artesana, y otras experiencias de maridaje con chocolate o queso.	40.437198400000	-3.699074900000	Restaurantes	Calle	de Ponzano	 6	28010
Tablafina	El renovado hotel NH Nacional acoge en su planta baja este espacio gastronómico en el que la barra es la protagonista y donde se puede disfrutar de una propuesta basada en tapas tradicionales españolas elaboradas con productos de calidad de denominación de origen.Tablafina dispone de una zona de mesas, una barra y un expositor de quesos y vinos.Con el asesoramiento gastronómico de Abel Valverde y David Robledo, jefe de sala y sumiller respectivamente de Santceloni, su carta ofrece los pilares básicos del tapeo español: latas, chacinas y quesos, sin olvidar las clásicas tapas madrileñas elaboradas en cocina, como las croquetas, los callos o las patatas bravas. El bocadillo de calamares ocupa un lugar privilegiado en su oferta. Todos ellos regados con buenos vinos, vermúts y cervezas.	40.409794200000	-3.692809000000	Restaurantes	Calle	del Prado	 48	28014
Patio de Leones	De la mano del fundador de Ramses, el empresario hostelero Jorge Llovet, se presenta esta taberna castiza y cañí que homenajea a la tradición madrileña. Situada en la Plaza de la Independencia, abre desde el desayuno hasta la madrugada y ofrece lo mejor de la gastronomía española en un entorno en el que está cuidado hasta el más mínimo detalle.Sergio Mora es el encargado del interiorismo del local, donde el espíritu festivo propio de la cultura española se respira en cada esquina, destacando los azulejos pintados de las paredes, los carteles con iconos flamencos y las esculturas de Pepe Puente. El espacio es amplio, con varias mesas altas con taburetes y una gran barra. Además, cuenta con una terraza con vistas a la Puerta de Alcalá.Su carta está compuesta por una gran variedad de tapas y raciones tradicionales españolas, donde no faltan la tortilla de patatas o el jamón ibérico, así como algunas carnes y guisos, donde destaca el rabo de toro. Su propuesta se completa con más de 300 referencias de vinos, varios vermús y cócteles. Y, por supuesto, con su propia churrería para disfrutar de un delicioso chocolate con churros.	40.420827300000	-3.688811000000	Restaurantes	Calle	de Serrano	 1	28001
Prístino	Con vocación de casa de comidas pero de estética y servicio propio de un restaurante, este espacio gastronómico del barrio de Almagro ofrece una carta compuesta por recetas madrileñas de toda la vida elaboradas con productos de calidad, todo ello en un entorno elegante y acogedor.El local cuenta con un aforo para 114 comensales en el interior y 36 en su terraza climatizada. Su decoración es clásica, cálida y agradable, perfecta tanto para una comida romántica, familiar o de empresa. Disponen, además, de aparcacoches.La carta cuenta con platos de cuchara, entrantes, carnes, pescados y postres, que se pueden acompañar de alguno de sus variados vinos. Ofrecen la posibilidad de elaborar menús para grupos.	40.432623900000	-3.692915500000	Restaurantes	Calle	de Eduardo Dato	 8	28010
Neotaberna Santerra	La popular calle Ponzano, famosa por su gran variedad de restaurantes y espacios gastronómicos, cuenta con esta propuesta del chef Miguel Carretero en la que disfrutar del tapeo madrileño tradicional con toques internacionales y modernos, aderezado con actuaciones musicales y cócteles de autor.El local, decorado de manera elegante por el Estudio Bethencourt Gallardo, da especial importancia a la barra, alrededor de la que se han situado varias mesas altas para un picoteo informal o un afterwork. En uno de los laterales se encuentra un pequeño salón con algunas mesas bajas.La carta es corta pero con los éxitos que caracterizan la cocina de Carretero, como sus croquetas de jamón ibérico, ganadoras del premio a las Mejores Croquetas del Mundo en Madrid Fusión 2018. La oferta se completa con una gran variedad de vinos y cócteles, estos últimos de la mano de la bartender Aránzazu Catalina.	40.442096100000	-3.698933000000	Restaurantes	Calle	de Ponzano	 62	28003
Estimar	El chef andaluz Rafa Zafra, formado con los hermanos Adriá en El Bulli y, actualmente, chef ejecutivo de Heart Ibiza, dirige esta réplica madrileña del restaurante que lidera junto a Anna Gotanegra en Barcelona, una marisquería del siglo XXI en la que se ofrece un gran producto pero cocinado y servido de una manera diferente y mejor.Situado muy cerca del Paseo del Prado, el local, de unos 220 m2, tiene una sala con un aforo para 35 – 40 comensales. La sencillez es la nota distintiva de su decoración, con una cocina vista desde la que se puede observar el trabajo de los cocineros y un mostrador en el que se exhiben los pescados y mariscos que se van a consumir ese día, puesto que no usan cámaras frigoríficas más que para conservar el género entre servicio y servicio. Reciben a diario sus productos directos desde las lonjas.La carta se compone de mariscos y pescados del Mediterráneo y del Atlántico, elaborados al natural, en salazón, al vapor, salteados y a la brasa así como en guisos marineros.	40.416126700000	-3.695954900000	Restaurantes	Calle	del Marqués de Cubas	 18	28014
Ovillo	De la mano del chef madrileño Javier Muñoz-Calero, antiguo socio de Azotea Grupo, este restaurante del barrio de Prosperidad, alojado en una antigua fábrica de marroquinería, ofrece una cocina clásica internacional elaborada con productos de temporada, acompañada de una buena selección de vinos.El local, de unos 700 m2, se divide en dos plantas. El espacio es diáfano, con claraboyas que permiten el paso de la luz natural. A la entrada hay un bar con barra y varias mesas altas y, al fondo, se encuentra la cocina a la vista acristalada. El aforo ronda los 40 comensales. Junto a la cocina se encuentra un espacio con una mesa, que puede servir de privado, así como un patio con otra mesa.La carta es breve, compuesta de platos con sabores tradicionales de las cocinas vasca, catalana suiza, tailandesa y francesa, entre otras, que irán cambiando. Existe, además, un pequeño menú degustación. En la barra se pueden degustar una gran variedad de aperitivos.	40.447440100000	-3.670379300000	Restaurantes	Calle	Pantoja	 8	28002
Restaurante La Tajada	Iván Sáez, chef del restaurante Desencaja, apuesta por un nuevo concepto en La Tajada.Un local informal donde prepara sus recetas más memorables, sencillas, sabrosas y para todos los bolsillos, elaboradas con el mejor producto de temporada. De principio a fin la carta es perfecta para compartir, empezando por sus embutidos, para seguir con entrante fríos como ensaladilla rusa o el sabroso gazpacho con Bloody Mary. Entre los calientes, croquetas artesanales de jamón y buñuelos de bacalao. En total, una carta con una veintena de platos pensada para todos.	40.455924800000	-3.680666400000	Restaurantes	Calle	Ramón de Santillán	 15 	28016
Restaurante Ponzano	Ubicado en la calle con el mismo nombre, el Restaurante Ponzano es un restaurante de cocina tradicional con más de 25 años de antigüedad.Su interior esta dividido en una zona de barra, abierta desde primera hora de la mañana, y un restaurante en la planta inferior. En su carta se puede encontrar una gran variedad de verduras y hortalizas, charcutería, pescados, carnes, escabeches o huevos rotos con patatas.  Además, hacen menús a medida para grupos y eventos. 	40.437508200000	-3.699177300000	Restaurantes	Calle	Ponzano	 12	28010
Berlanga	Frente al parque de El Retiro se encuentra este restaurante que regenta José Luis García Berlanga, hijo del afamado cineasta valenciano. A pesar de haber dedicado su trayectoria profesional al mundo audiovisual, la cocina es una de sus pasiones, que ahora plasma en este local, en el que los arroces cuentan con un papel protagonista y dónde se busca recuperar el placer de la tertulia. El amplio local, de 280 m2, cuenta con dos salones conectados por una barra, con capacidad para 80 comensales. El primero de ellos funciona como comedor principal, y está presidido por un gran mueble vitrina, propiedad de la familia, en el que destaca la colección de libros de Luis García Berlanga. El segundo, con salida a la calle Lope de Rueda, se destina a zona de tardeo y aperitivo, diferenciado con una luz más íntima y paredes de color tierra.La carta se compone de un conjunto de recetas levantinas tradicionales, elaboradas con productos de primera calidad, donde destacan los arroces, así como de raciones y conservas cinco estrellas. También cuentan con guisos del día y platos netamente castizos.	40.417692000000	-3.678346400000	Restaurantes	Calle	de Menéndez Pelayo	 41	28009
Hermanos Vinagre	Los hermanos Enrique y Carlos Valentí son los artífices de este local que homenajea la costumbre madrileña de tapear. Situado en la zona de Ibiza, al lado del parque del Retiro, el restaurante reinventa las tapas clásicas y los buenos aperitivos. No en vano, Carlos Valentí fue el campeón del IV Concurso Nacional de Pinchos y Tapas en 2008.La llamativa decoración del local, obra de la interiorista Cristina Carulla Studio, destaca por sus paredes verdes, el gresite tricolor del suelo, la gran barra de acero inoxerable y la fachada de los años 50, con una gran cristalera que permite ojear el interior.Su carta es breve pero se compone de platos tan populares como boquerones en vinagre, anchoas (de Castro Urdiales, Cantabria), gildas, mejillones en escabeche ahumados, berberechos (procedentes de la lonja de Noia, Galicia), ensaladilla rusa, muslitos de codorniz en escabeche o foie mi-cuit escabechado (que sigue la receta del chef Ange García, creada en la década de 1980 para su restaurante Lúculo).	40.418877800000	-3.676394000000	Restaurantes	Calle	de Narváez	 58	28009
Válgame Dios	Situado en el corazón de Chueca, desde 2010 este bar - restaurante se ha convertido en un local de moda al que acuden muchos rostros conocidos del mundo de la cultura y de la política. El local, de estética moderna a la par que acogedora, es uno de los escenarios de la popular serie Paquita Salas, creada por Javier Calvo y Javier Ambrossi, “Los Javis”.Las paredes del restaurante están decoradas con fotografías de famosos, como Marta Sánchez, Ana Belén, Joan Manuel Serrat, Pedro Sánchez, Maxim Huerta, Belén Cuesta, Carmen Chacón o Fernando Grande-Marlaska, entre otros muchos, así como con diseños de moda. Además del salón interior, tiene una pequeña terraza situada en una calle peatonal.Cuenta con una carta no muy extensa pero sí variada, donde se puede escoger desde una hamburguesa a un ceviche, pasando por platos tradicionales como la tortilla de patatas, el cocido o unas fabes con almejas. Dispone de menú diario a buen precio.Por la noche, el local se transforma en un afterwork y local de copas, en el que poder tomar alguno de sus cócteles.	40.422111520382	-3.696561455727	Restaurantes	Calle	de Augusto Figueroa	 43	28004
